requirement_id,outcome,release_slice,work_item,design_ref,code_ref,test_ref,harness_gate,evidence_ref,status,owner
"US-021","按风险审批外部动作","V1-C","US-021","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-057;TEST-058;TEST-059","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-022","并行专家分析并合并方案","V1-C","US-022","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-060;TEST-061","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-023","执行后回读并刷新业务视图","V1-C","US-023","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-062;TEST-063","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-024","评估运行并交接未解决工作","V1-C","US-024","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-064;TEST-065","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-025","接入订单并校正不确定字段","V1-A","US-025","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-066;TEST-067","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-026","把订单编成运输段和停靠点","V1-A","US-026","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-068","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-027","监控 ETA 和客户承诺风险","V1-A","US-027","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-069;TEST-070","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-028","从异常理解跨对象影响","V1-A","US-028","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-071","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-029","用履约凭证完成订单","V1-A","US-029","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-072","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-030","从统一工作台接手订单风险","V1-A","US-030","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-073","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-031","查看未来班次运力池","V1-A","US-031","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-074","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-032","解释候选人与车辆约束","V1-A","US-032","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-075;TEST-076","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-033","比较运力 What-if 场景","V1-A","US-033","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-077","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-034","从场景批量生成派车草稿","V1-A","US-034","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-078;TEST-079","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-035","提前识别运力缺口","V1-A","US-035","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-080","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-036","把规划方案交给下一角色","V1-A","US-036","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-081","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-037","配置客户 SLA 和升级规则","V1.5","US-037","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-082","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-038","审阅并发送客户通知","V1.5","US-038","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-083;TEST-084","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-039","处理索赔和服务案件","V1.5","US-039","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-085","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-040","采集并匹配运输费用","V1.5","US-040","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-086","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-041","调查结算差异","V1.5","US-041","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-087;TEST-088","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-042","查看客户服务与成本摘要","V1.5","US-042","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-089","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-043","用注册工具构建 Playbook","V1.5","US-043","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-090","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-044","测试、发布和回滚 Playbook","V1.5","US-044","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-091;TEST-092","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-045","查看和安全重放自动化运行","V1.5","US-045","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-093","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-046","管理带版本和引用的知识","V1.5","US-046","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-094;TEST-095","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-047","处理知识冲突和影响","V1.5","US-047","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-096","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-048","治理 Agent、Skill、Tool 和模型","V1.5","US-048","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-097","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-049","用评估集阻止不合格版本","V1.5","US-049","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-098;TEST-099","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-050","定义并查询统一经营指标","V2","US-050","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-100","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-051","从 KPI 下钻到根因证据","V2","US-051","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-101","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-052","预测需求和运力缺口","V2","US-052","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-102","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-053","分析线路和客户盈利","V2","US-053","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-103","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-054","生成可审阅管理层日报","V2","US-054","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-104","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-055","把优化建议转为改善闭环","V2","US-055","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-105","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-056","治理 AI 使用、成本和收益","V2","US-056","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-106;TEST-107;TEST-108","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-057","按角色组合工作空间","V1-B","US-057","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-109;TEST-110;TEST-111","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-058","物流老板查看经营驾驶舱","V1-B","US-058","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-112;TEST-113;TEST-114","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-059","车队长发布班次并控制就绪度","V1-B","US-059","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-115;TEST-116;TEST-117","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-060","物流专员处理履约工作箱","V1-B","US-060","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-118;TEST-119;TEST-120","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-061","调度员在时间轴锁定并发布人车","V1-B","US-061","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-121;TEST-122;TEST-123;TEST-124","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-062","跨班次接受、退回和升级交接","V1-B","US-062","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-125;TEST-126;TEST-127","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-063","司机接收并执行任务与站点","V1-B","US-063","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-128;TEST-129;TEST-130","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
"US-064","司机上报异常、收消息并提交回单","V1-B","US-064","_bmad-output/implementation-artifacts/fleet-office-epics-and-stories.md;_bmad-output/planning-artifacts/ux-designs/ux-fleet-office-2026-08-20/EXPERIENCE.md","NOT_STARTED_PRODUCT_DESIGN_GATES_BLOCKED","TEST-131;TEST-132;TEST-133","Build + Acceptance","first-batch-stories.md;traceability.csv","PLANNED_NOT_STARTED","Engineering + QA"
